image,label
ISIC_0054280,1
ISIC_0054281,1
ISIC_0054284,0
ISIC_0054286,1
ISIC_0054287,0
ISIC_0054288,0
ISIC_0054289,0
ISIC_0054290,0
ISIC_0054291,1
ISIC_0054292,0
ISIC_0054295,2
ISIC_0054297,4
ISIC_0054298,1
ISIC_0054299,2
ISIC_0054300,4
ISIC_0054302,0
ISIC_0054304,1
ISIC_0054305,1
ISIC_0054306,2
ISIC_0054307,1
ISIC_0054308,1
ISIC_0054310,1
ISIC_0054312,0
ISIC_0054315,7
ISIC_0054316,2
ISIC_0054317,0
ISIC_0054318,1
ISIC_0054322,2
ISIC_0054324,4
ISIC_0054325,4
ISIC_0054326,1
ISIC_0054327,1
ISIC_0054329,0
ISIC_0054330,1
ISIC_0054332,0
ISIC_0054333,3
ISIC_0054334,0
ISIC_0054336,4
ISIC_0054338,2
ISIC_0054339,2
ISIC_0054340,2
ISIC_0054341,0
ISIC_0054342,7
ISIC_0054343,2
ISIC_0054344,2
ISIC_0054346,2
ISIC_0054347,2
ISIC_0054348,1
ISIC_0054349,4
ISIC_0054350,0
ISIC_0054351,0
ISIC_0054352,1
ISIC_0054353,2
ISIC_0054354,4
ISIC_0054355,0
ISIC_0054356,1
ISIC_0054357,1
ISIC_0054359,3
ISIC_0054362,2
ISIC_0054364,0
ISIC_0054365,2
ISIC_0054368,4
ISIC_0054369,1
ISIC_0054370,2
ISIC_0054373,1
ISIC_0054377,0
ISIC_0054378,7
ISIC_0054381,1
ISIC_0054382,1
ISIC_0054384,0
ISIC_0054385,0
ISIC_0054387,1
ISIC_0054390,2
ISIC_0054391,0
ISIC_0054392,4
ISIC_0054393,1
ISIC_0054394,7
ISIC_0054395,0
ISIC_0054396,2
ISIC_0054398,1
ISIC_0054400,1
ISIC_0054402,2
ISIC_0054403,1
ISIC_0054404,1
ISIC_0054406,1
ISIC_0054407,1
ISIC_0054409,0
ISIC_0054413,2
ISIC_0054414,1
ISIC_0054417,1
ISIC_0054418,1
ISIC_0054419,4
ISIC_0054421,1
ISIC_0054422,1
ISIC_0054423,4
ISIC_0054425,5
ISIC_0054427,0
ISIC_0054428,1
ISIC_0054432,3
ISIC_0054433,3
ISIC_0054434,0
ISIC_0054435,2
ISIC_0054436,2
ISIC_0054439,2
ISIC_0054440,1
ISIC_0054442,1
ISIC_0054443,2
ISIC_0054444,0
ISIC_0054445,0
ISIC_0054446,1
ISIC_0054448,2
ISIC_0054449,2
ISIC_0054450,2
ISIC_0054451,2
ISIC_0054456,1
ISIC_0054459,0
ISIC_0054461,4
ISIC_0054462,0
ISIC_0054463,6
ISIC_0054464,0
ISIC_0054465,0
ISIC_0054467,2
ISIC_0054475,1
ISIC_0054476,1
ISIC_0054477,2
ISIC_0054478,1
ISIC_0054480,1
ISIC_0054481,2
ISIC_0054482,0
ISIC_0054483,1
ISIC_0054486,1
ISIC_0054487,2
ISIC_0054492,0
ISIC_0054494,1
ISIC_0054495,1
ISIC_0054497,0
ISIC_0054499,1
ISIC_0054500,0
ISIC_0054502,1
ISIC_0054504,2
ISIC_0054506,0
ISIC_0054508,1
ISIC_0054509,1
ISIC_0054510,1
ISIC_0054514,1
ISIC_0054515,7
ISIC_0054518,2
ISIC_0054520,0
ISIC_0054521,4
ISIC_0054523,0
ISIC_0054524,2
ISIC_0054525,1
ISIC_0054527,0
ISIC_0054528,0
ISIC_0054530,2
ISIC_0054531,3
ISIC_0054532,6
ISIC_0054533,3
ISIC_0054535,2
ISIC_0054536,0
ISIC_0054537,1
ISIC_0054538,1
ISIC_0054539,2
ISIC_0054541,1
ISIC_0054542,2
ISIC_0054543,4
ISIC_0054544,0
ISIC_0054545,1
ISIC_0054546,6
ISIC_0054552,2
ISIC_0054554,1
ISIC_0054555,5
ISIC_0054556,3
ISIC_0054557,1
ISIC_0054558,1
ISIC_0054559,1
ISIC_0054562,1
ISIC_0054565,1
ISIC_0054567,2
ISIC_0054568,0
ISIC_0054569,2
ISIC_0054570,0
ISIC_0054572,1
ISIC_0054573,0
ISIC_0054575,2
ISIC_0054576,1
ISIC_0054581,1
ISIC_0054582,1
ISIC_0054583,3
ISIC_0054586,1
ISIC_0054587,1
ISIC_0054588,1
ISIC_0054589,2
ISIC_0054591,1
ISIC_0054592,3
ISIC_0054593,2
ISIC_0054594,3
ISIC_0054595,2
ISIC_0054596,1
ISIC_0054597,1
ISIC_0054598,3
ISIC_0054599,0
ISIC_0054600,1
ISIC_0054602,2
ISIC_0054605,2
ISIC_0054606,7
ISIC_0054607,2
ISIC_0054608,1
ISIC_0054615,2
ISIC_0054616,2
ISIC_0054618,0
ISIC_0054619,2
ISIC_0054620,1
ISIC_0054621,2
ISIC_0054622,1
ISIC_0054623,2
ISIC_0054624,0
ISIC_0054625,0
ISIC_0054626,0
ISIC_0054629,0
ISIC_0054631,1
ISIC_0054632,4
ISIC_0054633,2
ISIC_0054634,3
ISIC_0054635,3
ISIC_0054639,1
ISIC_0054640,1
ISIC_0054641,7
ISIC_0054643,1
ISIC_0054644,7
ISIC_0054647,2
ISIC_0054649,2
ISIC_0054650,1
ISIC_0054651,0
ISIC_0054652,1
ISIC_0054653,2
ISIC_0054655,1
ISIC_0054658,2
ISIC_0054659,1
ISIC_0054660,7
ISIC_0054662,2
ISIC_0054663,0
ISIC_0054664,0
ISIC_0054665,2
ISIC_0054666,3
ISIC_0054668,2
ISIC_0054669,1
ISIC_0054670,0
ISIC_0054671,0
ISIC_0054672,1
ISIC_0054673,0
ISIC_0054674,2
ISIC_0054676,1
ISIC_0054677,0
ISIC_0054682,1
ISIC_0054683,1
ISIC_0054684,2
ISIC_0054685,1
ISIC_0054687,3
ISIC_0054688,2
ISIC_0054689,3
ISIC_0054690,4
ISIC_0054691,0
ISIC_0054692,1
ISIC_0054693,4
ISIC_0054694,0
ISIC_0054695,1
ISIC_0054696,1
ISIC_0054697,2
ISIC_0054700,1
ISIC_0054702,5
ISIC_0054704,1
ISIC_0054705,0
ISIC_0054706,1
ISIC_0054707,1
ISIC_0054708,4
ISIC_0054710,0
ISIC_0054711,1
ISIC_0054715,1
ISIC_0054716,1
ISIC_0054717,2
ISIC_0054720,4
ISIC_0054722,2
ISIC_0054723,2
ISIC_0054724,4
ISIC_0054725,0
ISIC_0054727,1
ISIC_0054728,0
ISIC_0054729,1
ISIC_0054730,1
ISIC_0054731,4
ISIC_0054732,1
ISIC_0054735,2
ISIC_0054738,1
ISIC_0054739,4
ISIC_0054740,2
ISIC_0054741,1
ISIC_0054743,0
ISIC_0054744,0
ISIC_0054745,2
ISIC_0054747,0
ISIC_0054748,0
ISIC_0054749,1
ISIC_0054751,1
ISIC_0054756,0
ISIC_0054758,1
ISIC_0054759,1
ISIC_0054761,4
ISIC_0054763,0
ISIC_0054764,2
ISIC_0054766,1
ISIC_0054767,0
ISIC_0054770,0
ISIC_0054771,2
ISIC_0054772,2
ISIC_0054773,2
ISIC_0054775,1
ISIC_0054776,2
ISIC_0054777,0
ISIC_0054779,4
ISIC_0054780,4
ISIC_0054782,2
ISIC_0054783,1
ISIC_0054787,0
ISIC_0054789,2
ISIC_0054792,1
ISIC_0054793,0
ISIC_0054796,0
ISIC_0054797,1
ISIC_0054798,1
ISIC_0054799,2
ISIC_0054800,1
ISIC_0054802,0
ISIC_0054803,1
ISIC_0054804,4
ISIC_0054805,3
ISIC_0054809,1
ISIC_0054811,4
ISIC_0054814,1
ISIC_0054815,1
ISIC_0054817,2
ISIC_0054819,0
ISIC_0054820,2
ISIC_0054823,5
ISIC_0054826,1
ISIC_0054831,1
ISIC_0054833,4
ISIC_0054834,2
ISIC_0054836,2
ISIC_0054838,1
ISIC_0054840,4
ISIC_0054841,1
ISIC_0054843,2
ISIC_0054844,0
ISIC_0054845,2
ISIC_0054846,0
ISIC_0054849,2
ISIC_0054850,1
ISIC_0054851,0
ISIC_0054852,0
ISIC_0054853,0
ISIC_0054854,2
ISIC_0054855,4
ISIC_0054856,1
ISIC_0054859,0
ISIC_0054861,2
ISIC_0054864,1
ISIC_0054865,1
ISIC_0054867,1
ISIC_0054869,1
ISIC_0054870,0
ISIC_0054871,1
ISIC_0054873,2
ISIC_0054874,0
ISIC_0054877,2
ISIC_0054878,3
ISIC_0054879,4
ISIC_0054881,2
ISIC_0054882,4
ISIC_0054885,0
ISIC_0054886,0
ISIC_0054887,1
ISIC_0054889,0
ISIC_0054891,1
ISIC_0054892,0
ISIC_0054893,7
ISIC_0054896,1
ISIC_0054897,4
ISIC_0054898,1
ISIC_0054899,3
ISIC_0054900,4
ISIC_0054901,1
ISIC_0054903,6
ISIC_0054904,0
ISIC_0054905,2
ISIC_0054906,0
ISIC_0054907,4
ISIC_0054908,3
ISIC_0054909,1
ISIC_0054911,4
ISIC_0054912,0
ISIC_0054914,0
ISIC_0054915,5
ISIC_0054917,2
ISIC_0054918,5
ISIC_0054919,0
ISIC_0054921,3
ISIC_0054923,1
ISIC_0054924,2
ISIC_0054925,1
ISIC_0054929,2
ISIC_0054931,4
ISIC_0054932,0
ISIC_0054933,1
ISIC_0054935,7
ISIC_0054936,0
ISIC_0054937,1
ISIC_0054939,2
ISIC_0054940,2
ISIC_0054941,0
ISIC_0054942,2
ISIC_0054943,1
ISIC_0054944,1
ISIC_0054948,1
ISIC_0054949,7
ISIC_0054951,5
ISIC_0054952,6
ISIC_0054954,0
ISIC_0054955,1
ISIC_0054956,1
ISIC_0054957,2
ISIC_0054958,1
ISIC_0054959,1
ISIC_0054960,2
ISIC_0054962,1
ISIC_0054963,0
ISIC_0054964,1
ISIC_0054965,4
ISIC_0054968,2
ISIC_0054972,2
ISIC_0054973,0
ISIC_0054974,0
ISIC_0054975,2
ISIC_0054976,0
ISIC_0054977,2
ISIC_0054978,5
ISIC_0054979,0
ISIC_0054981,4
ISIC_0054982,0
ISIC_0054983,4
ISIC_0054985,2
ISIC_0054986,2
ISIC_0054988,0
ISIC_0054993,2
ISIC_0054994,2
ISIC_0054995,0
ISIC_0054996,1
ISIC_0054998,1
ISIC_0055000,4
ISIC_0055003,0
ISIC_0055004,1
ISIC_0055006,1
ISIC_0055007,0
ISIC_0055008,0
ISIC_0055010,2
ISIC_0055013,1
ISIC_0055014,2
ISIC_0055021,2
ISIC_0055022,0
ISIC_0055024,0
ISIC_0055027,4
ISIC_0055032,2
ISIC_0055034,1
ISIC_0055035,1
ISIC_0055036,4
ISIC_0055038,2
ISIC_0055039,0
ISIC_0055042,1
ISIC_0055043,1
ISIC_0055044,1
ISIC_0055046,0
ISIC_0055047,1
ISIC_0055048,0
ISIC_0055050,2
ISIC_0055051,0
ISIC_0055053,1
ISIC_0055054,0
ISIC_0055057,1
ISIC_0055058,2
ISIC_0055059,2
ISIC_0055060,2
ISIC_0055061,1
ISIC_0055064,7
ISIC_0055065,2
ISIC_0055066,1
ISIC_0055068,2
ISIC_0055069,1
ISIC_0055073,1
ISIC_0055075,2
ISIC_0055077,1
ISIC_0055079,0
ISIC_0055080,1
ISIC_0055081,0
ISIC_0055083,1
ISIC_0055085,4
ISIC_0055086,0
ISIC_0055087,0
ISIC_0055089,2
ISIC_0055090,1
ISIC_0055091,0
ISIC_0055096,2
ISIC_0055097,4
ISIC_0055098,2
ISIC_0055099,3
ISIC_0055100,4
ISIC_0055102,7
ISIC_0055105,0
ISIC_0055107,7
ISIC_0055108,2
ISIC_0055109,2
ISIC_0055111,2
ISIC_0055112,7
ISIC_0055114,1
ISIC_0055116,7
ISIC_0055118,1
ISIC_0055119,2
ISIC_0055120,1
ISIC_0055121,5
ISIC_0055122,1
ISIC_0055123,2
ISIC_0055125,1
ISIC_0055129,1
ISIC_0055131,7
ISIC_0055132,1
ISIC_0055133,1
ISIC_0055135,2
ISIC_0055136,0
ISIC_0055137,2
ISIC_0055139,1
ISIC_0055140,0
ISIC_0055141,0
ISIC_0055143,0
ISIC_0055146,4
ISIC_0055147,0
ISIC_0055148,1
ISIC_0055151,4
ISIC_0055155,1
ISIC_0055156,0
ISIC_0055157,0
ISIC_0055159,3
ISIC_0055161,0
ISIC_0055164,4
ISIC_0055166,4
ISIC_0055167,0
ISIC_0055169,0
ISIC_0055176,3
ISIC_0055177,1
ISIC_0055178,2
ISIC_0055179,0
ISIC_0055180,2
ISIC_0055181,0
ISIC_0055182,4
ISIC_0055184,1
ISIC_0055185,4
ISIC_0055186,1
ISIC_0055187,1
ISIC_0055188,1
ISIC_0055189,1
ISIC_0055191,0
ISIC_0055193,0
ISIC_0055194,2
ISIC_0055198,1
ISIC_0055199,1
ISIC_0055201,2
ISIC_0055204,7
ISIC_0055205,0
ISIC_0055206,2
ISIC_0055208,0
ISIC_0055209,2
ISIC_0055213,0
ISIC_0055214,1
ISIC_0055215,4
ISIC_0055218,7
ISIC_0055219,4
ISIC_0055221,2
ISIC_0055222,1
ISIC_0055223,2
ISIC_0055225,2
ISIC_0055226,0
ISIC_0055233,1
ISIC_0055234,4
ISIC_0055235,4
ISIC_0055236,0
ISIC_0055237,1
ISIC_0055239,1
ISIC_0055240,1
ISIC_0055241,0
ISIC_0055243,2
ISIC_0055245,2
ISIC_0055246,0
ISIC_0055248,1
ISIC_0055249,0
ISIC_0055250,3
ISIC_0055251,1
ISIC_0055253,0
ISIC_0055254,0
ISIC_0055256,4
ISIC_0055258,5
ISIC_0055259,3
ISIC_0055260,3
ISIC_0055261,4
ISIC_0055262,2
ISIC_0055263,1
ISIC_0055264,0
ISIC_0055265,0
ISIC_0055266,2
ISIC_0055269,1
ISIC_0055270,5
ISIC_0055271,2
ISIC_0055273,3
ISIC_0055274,2
ISIC_0055275,2
ISIC_0055276,0
ISIC_0055277,1
ISIC_0055278,1
ISIC_0055279,0
ISIC_0055280,6
ISIC_0055282,0
ISIC_0055283,1
ISIC_0055285,1
ISIC_0055287,0
ISIC_0055289,0
ISIC_0055290,1
ISIC_0055291,2
ISIC_0055292,4
ISIC_0055293,0
ISIC_0055294,1
ISIC_0055295,0
ISIC_0055296,1
ISIC_0055297,0
ISIC_0055299,1
ISIC_0055301,1
ISIC_0055302,7
ISIC_0055303,2
ISIC_0055305,1
ISIC_0055307,1
ISIC_0055308,5
ISIC_0055309,0
ISIC_0055310,1
ISIC_0055311,0
ISIC_0055312,7
ISIC_0055313,2
ISIC_0055314,0
ISIC_0055315,1
ISIC_0055316,6
ISIC_0055317,0
ISIC_0055318,0
ISIC_0055320,4
ISIC_0055322,1
ISIC_0055323,2
ISIC_0055324,1
ISIC_0055325,2
ISIC_0055326,1
ISIC_0055327,0
ISIC_0055328,7
ISIC_0055330,2
ISIC_0055331,3
ISIC_0055332,1
ISIC_0055334,2
ISIC_0055335,1
ISIC_0055337,0
ISIC_0055338,1
ISIC_0055340,0
ISIC_0055341,1
ISIC_0055342,6
ISIC_0055343,1
ISIC_0055346,2
ISIC_0055347,2
ISIC_0055348,4
ISIC_0055349,2
ISIC_0055350,7
ISIC_0055351,2
ISIC_0055352,6
ISIC_0055353,2
ISIC_0055354,1
ISIC_0055356,2
ISIC_0055358,1
ISIC_0055359,0
ISIC_0055361,0
ISIC_0055362,0
ISIC_0055367,0
ISIC_0055368,2
ISIC_0055369,1
ISIC_0055370,1
ISIC_0055374,3
ISIC_0055375,2
ISIC_0055376,0
ISIC_0055378,0
ISIC_0055379,2
ISIC_0055381,4
ISIC_0055382,4
ISIC_0055385,1
ISIC_0055388,1
ISIC_0055392,2
ISIC_0055393,0
ISIC_0055395,1
ISIC_0055396,2
ISIC_0055397,2
ISIC_0055399,2
ISIC_0055400,3
ISIC_0055401,2
ISIC_0055403,0
ISIC_0055404,0
ISIC_0055405,0
ISIC_0055406,1
ISIC_0055407,1
ISIC_0055409,2
ISIC_0055410,1
ISIC_0055412,0
ISIC_0055414,1
ISIC_0055415,4
ISIC_0055416,1
ISIC_0055418,2
ISIC_0055420,1
ISIC_0055426,1
ISIC_0055428,1
ISIC_0055434,4
ISIC_0055435,1
ISIC_0055437,1
ISIC_0055438,0
ISIC_0055440,0
ISIC_0055441,2
ISIC_0055442,1
ISIC_0055443,1
ISIC_0055444,2
ISIC_0055446,6
ISIC_0055447,4
ISIC_0055449,7
ISIC_0055450,0
ISIC_0055451,0
ISIC_0055452,3
ISIC_0055453,0
ISIC_0055454,0
ISIC_0055455,2
ISIC_0055459,0
ISIC_0055460,0
ISIC_0055461,1
ISIC_0055462,0
ISIC_0055463,1
ISIC_0055464,0
ISIC_0055465,0
ISIC_0055467,0
ISIC_0055468,0
ISIC_0055469,7
ISIC_0055470,1
ISIC_0055471,2
ISIC_0055472,4
ISIC_0055473,4
ISIC_0055474,0
ISIC_0055475,3
ISIC_0055477,1
ISIC_0055478,7
ISIC_0055483,2
ISIC_0055484,1
ISIC_0055485,2
ISIC_0055486,1
ISIC_0055488,1
ISIC_0055491,0
ISIC_0055492,0
ISIC_0055493,2
ISIC_0055495,1
ISIC_0055496,0
ISIC_0055497,2
ISIC_0055498,0
ISIC_0055499,1
ISIC_0055501,1
ISIC_0055503,0
ISIC_0055504,1
ISIC_0055507,1
ISIC_0055509,2
ISIC_0055510,2
ISIC_0055511,0
ISIC_0055513,0
ISIC_0055514,4
ISIC_0055519,0
ISIC_0055520,1
ISIC_0055524,1
ISIC_0055526,0
ISIC_0055527,0
ISIC_0055528,0
ISIC_0055529,2
ISIC_0055533,1
ISIC_0055534,1
ISIC_0055535,1
ISIC_0055536,1
ISIC_0055537,4
ISIC_0055539,2
ISIC_0055541,1
ISIC_0055546,0
ISIC_0055548,1
ISIC_0055549,0
ISIC_0055550,0
ISIC_0055551,1
ISIC_0055552,1
ISIC_0055553,1
ISIC_0055554,2
ISIC_0055555,2
ISIC_0055556,0
ISIC_0055557,4
ISIC_0055560,4
ISIC_0055563,0
ISIC_0055564,1
ISIC_0055566,1
ISIC_0055567,2
ISIC_0055569,4
ISIC_0055571,5
ISIC_0055577,1
ISIC_0055581,1
ISIC_0055583,4
ISIC_0055584,2
ISIC_0055590,1
ISIC_0055591,1
ISIC_0055592,1
ISIC_0055596,3
ISIC_0055599,1
ISIC_0055600,2
ISIC_0055601,1
ISIC_0055602,4
ISIC_0055603,1
ISIC_0055604,2
ISIC_0055606,2
ISIC_0055608,1
ISIC_0055609,3
ISIC_0055611,1
ISIC_0055612,1
ISIC_0055614,2
ISIC_0055620,1
ISIC_0055621,1
ISIC_0055623,0
ISIC_0055624,0
ISIC_0055626,1
ISIC_0055627,4
ISIC_0055629,2
ISIC_0055630,1
ISIC_0055633,1
ISIC_0055634,1
ISIC_0055636,4
ISIC_0055638,2
ISIC_0055639,3
ISIC_0055640,1
ISIC_0055641,2
ISIC_0055643,0
ISIC_0055645,4
ISIC_0055647,2
ISIC_0055649,1
ISIC_0055650,6
ISIC_0055657,1
ISIC_0055658,1
ISIC_0055659,0
ISIC_0055660,0
ISIC_0055661,1
ISIC_0055663,2
ISIC_0055664,1
ISIC_0055665,0
ISIC_0055667,5
ISIC_0055669,1
ISIC_0055671,2
ISIC_0055673,2
ISIC_0055675,0
ISIC_0055677,2
ISIC_0055679,4
ISIC_0055680,0
ISIC_0055681,2
ISIC_0055682,1
ISIC_0055686,3
ISIC_0055689,3
ISIC_0055690,0
ISIC_0055691,1
ISIC_0055693,2
ISIC_0055695,1
ISIC_0055697,1
ISIC_0055698,1
ISIC_0055699,0
ISIC_0055700,7
ISIC_0055701,0
ISIC_0055702,1
ISIC_0055703,2
ISIC_0055705,1
ISIC_0055706,2
ISIC_0055707,0
ISIC_0055708,4
ISIC_0055709,0
ISIC_0055711,1
ISIC_0055712,7
ISIC_0055714,0
ISIC_0055715,1
ISIC_0055716,2
ISIC_0055718,2
ISIC_0055719,1
ISIC_0055720,0
ISIC_0055721,2
ISIC_0055723,1
ISIC_0055724,3
ISIC_0055726,1
ISIC_0055727,1
ISIC_0055728,2
ISIC_0055730,2
ISIC_0055731,1
ISIC_0055732,3
ISIC_0055733,0
ISIC_0055735,2
ISIC_0055736,2
ISIC_0055737,1
ISIC_0055739,0
ISIC_0055740,1
ISIC_0055741,0
ISIC_0055742,0
ISIC_0055743,0
ISIC_0055744,2
ISIC_0055745,1
ISIC_0055747,0
ISIC_0055748,2
ISIC_0055749,1
ISIC_0055751,1
ISIC_0055753,2
ISIC_0055755,4
ISIC_0055758,2
ISIC_0055759,0
ISIC_0055760,2
ISIC_0055762,2
ISIC_0055765,2
ISIC_0055766,2
ISIC_0055768,2
ISIC_0055769,1
ISIC_0055771,0
ISIC_0055772,2
ISIC_0055773,2
ISIC_0055774,1
ISIC_0055775,2
ISIC_0055776,0
ISIC_0055778,1
ISIC_0055779,2
ISIC_0055781,0
ISIC_0055783,0
ISIC_0055791,2
ISIC_0055792,2
ISIC_0055795,4
ISIC_0055796,0
ISIC_0055797,0
ISIC_0055799,0
ISIC_0055800,4
ISIC_0055802,0
ISIC_0055803,0
ISIC_0055804,1
ISIC_0055805,1
ISIC_0055806,2
ISIC_0055809,3
ISIC_0055810,0
ISIC_0055812,2
ISIC_0055814,2
ISIC_0055815,7
ISIC_0055816,4
ISIC_0055818,0
ISIC_0055819,1
ISIC_0055820,0
ISIC_0055825,0
ISIC_0055826,1
ISIC_0055828,0
ISIC_0055829,1
ISIC_0055832,0
ISIC_0055833,1
ISIC_0055835,1
ISIC_0055836,2
ISIC_0055838,3
ISIC_0055839,4
ISIC_0055840,0
ISIC_0055841,0
ISIC_0055844,3
ISIC_0055845,1
ISIC_0055850,2
ISIC_0055851,1
ISIC_0055853,1
ISIC_0055855,2
ISIC_0055856,1
ISIC_0055858,1
ISIC_0055859,0
ISIC_0055860,1
ISIC_0055861,2
ISIC_0055862,0
ISIC_0055863,1
ISIC_0055866,1
ISIC_0055868,1
ISIC_0055870,7
ISIC_0055872,1
ISIC_0055875,2
ISIC_0055876,0
ISIC_0055880,1
ISIC_0055881,1
ISIC_0055882,2
ISIC_0055885,1
ISIC_0055886,2
ISIC_0055887,0
ISIC_0055888,1
ISIC_0055889,3
ISIC_0055890,2
ISIC_0055891,2
ISIC_0055892,0
ISIC_0055893,2
ISIC_0055894,4
ISIC_0055895,2
ISIC_0055897,2
ISIC_0055898,2
ISIC_0055899,0
ISIC_0055902,0
ISIC_0055903,1
ISIC_0055905,0
ISIC_0055906,1
ISIC_0055907,0
ISIC_0055908,3
ISIC_0055909,1
ISIC_0055910,1
ISIC_0055911,0
ISIC_0055912,2
ISIC_0055913,2
ISIC_0055914,2
ISIC_0055916,2
ISIC_0055917,1
ISIC_0055918,0
ISIC_0055919,1
ISIC_0055920,7
ISIC_0055922,1
ISIC_0055924,0
ISIC_0055925,7
ISIC_0055926,1
ISIC_0055927,1
ISIC_0055929,7
ISIC_0055930,0
ISIC_0055931,0
ISIC_0055935,1
ISIC_0055937,0
ISIC_0055938,0
ISIC_0055939,1
ISIC_0055940,2
ISIC_0055941,1
ISIC_0055942,4
ISIC_0055944,2
ISIC_0055945,1
ISIC_0055947,1
ISIC_0055949,1
ISIC_0055950,2
ISIC_0055951,2
ISIC_0055954,0
ISIC_0055955,4
ISIC_0055956,7
ISIC_0055957,2
ISIC_0055958,2
ISIC_0055960,0
ISIC_0055961,2
ISIC_0055963,2
ISIC_0055966,1
ISIC_0055968,2
ISIC_0055969,2
ISIC_0055970,1
ISIC_0055972,4
ISIC_0055973,4
ISIC_0055976,0
ISIC_0055977,3
ISIC_0055981,1
ISIC_0055982,7
ISIC_0055983,1
ISIC_0055984,0
ISIC_0055986,4
ISIC_0055987,1
ISIC_0055988,4
ISIC_0055989,3
ISIC_0055993,2
ISIC_0055994,1
ISIC_0055995,1
ISIC_0055996,1
ISIC_0056000,1
ISIC_0056002,3
ISIC_0056004,3
ISIC_0056005,3
ISIC_0056008,1
ISIC_0056009,1
ISIC_0056012,1
ISIC_0056014,2
ISIC_0056016,3
ISIC_0056017,0
ISIC_0056019,0
ISIC_0056020,2
ISIC_0056022,1
ISIC_0056024,2
ISIC_0056025,7
ISIC_0056026,1
ISIC_0056027,2
ISIC_0056029,1
ISIC_0056030,2
ISIC_0056031,1
ISIC_0056035,1
ISIC_0056036,0
ISIC_0056037,3
ISIC_0056038,1
ISIC_0056039,2
ISIC_0056040,1
ISIC_0056041,0
ISIC_0056042,2
ISIC_0056044,0
ISIC_0056045,4
ISIC_0056046,0
ISIC_0056047,0
ISIC_0056052,3
ISIC_0056053,4
ISIC_0056055,1
ISIC_0056058,7
ISIC_0056063,0
ISIC_0056064,1
ISIC_0056067,1
ISIC_0056068,1
ISIC_0056071,3
ISIC_0056072,0
ISIC_0056073,3
ISIC_0056077,1
ISIC_0056078,1
ISIC_0056079,0
ISIC_0056083,2
ISIC_0056085,1
ISIC_0056088,2
ISIC_0056089,0
ISIC_0056092,0
ISIC_0056094,4
ISIC_0056095,2
ISIC_0056097,2
ISIC_0056099,2
ISIC_0056100,2
ISIC_0056101,3
ISIC_0056102,0
ISIC_0056104,1
ISIC_0056106,2
ISIC_0056107,4
ISIC_0056108,1
ISIC_0056110,1
ISIC_0056111,1
ISIC_0056112,1
ISIC_0056113,0
ISIC_0056115,3
ISIC_0056116,1
ISIC_0056117,1
ISIC_0056118,0
ISIC_0056119,0
ISIC_0056124,2
ISIC_0056126,2
ISIC_0056127,0
ISIC_0056128,3
ISIC_0056129,1
ISIC_0056130,0
ISIC_0056132,4
ISIC_0056135,1
ISIC_0056136,0
ISIC_0056138,0
ISIC_0056139,2
ISIC_0056141,0
ISIC_0056144,2
ISIC_0056146,2
ISIC_0056149,4
ISIC_0056150,7
ISIC_0056151,2
ISIC_0056152,0
ISIC_0056153,2
ISIC_0056155,1
ISIC_0056156,0
ISIC_0056157,2
ISIC_0056159,3
ISIC_0056164,0
ISIC_0056165,1
ISIC_0056166,3
ISIC_0056167,0
ISIC_0056168,1
ISIC_0056171,1
ISIC_0056172,2
ISIC_0056174,4
ISIC_0056175,4
ISIC_0056176,3
ISIC_0056177,2
ISIC_0056178,1
ISIC_0056179,4
ISIC_0056180,7
ISIC_0056182,1
ISIC_0056185,0
ISIC_0056186,0
ISIC_0056187,2
ISIC_0056188,1
ISIC_0056189,2
ISIC_0056190,0
ISIC_0056192,0
ISIC_0056193,4
ISIC_0056196,1
ISIC_0056197,1
ISIC_0056201,0
ISIC_0056202,0
ISIC_0056203,1
ISIC_0056205,2
ISIC_0056206,2
ISIC_0056207,1
ISIC_0056208,0
ISIC_0056209,0
ISIC_0056210,0
ISIC_0056212,7
ISIC_0056214,0
ISIC_0056218,2
ISIC_0056219,2
ISIC_0056220,2
ISIC_0056221,0
ISIC_0056222,1
ISIC_0056226,0
ISIC_0056228,0
ISIC_0056229,2
ISIC_0056231,4
ISIC_0056232,0
ISIC_0056235,2
ISIC_0056236,2
ISIC_0056237,1
ISIC_0056239,1
ISIC_0056240,4
ISIC_0056241,4
ISIC_0056245,4
ISIC_0056246,0
ISIC_0056247,0
ISIC_0056250,1
ISIC_0056251,2
ISIC_0056252,2
ISIC_0056253,1
ISIC_0056255,2
ISIC_0056256,1
ISIC_0056257,1
ISIC_0056259,2
ISIC_0056260,1
ISIC_0056261,0
ISIC_0056263,0
ISIC_0056264,6
ISIC_0056265,2
ISIC_0056266,1
ISIC_0056269,0
ISIC_0056270,1
ISIC_0056271,0
ISIC_0056273,3
ISIC_0056274,1
ISIC_0056275,1
ISIC_0056276,1
ISIC_0056278,3
ISIC_0056280,5
ISIC_0056281,1
ISIC_0056282,2
ISIC_0056286,1
ISIC_0056287,2
ISIC_0056288,1
ISIC_0056290,7
ISIC_0056291,2
ISIC_0056292,0
ISIC_0056293,2
ISIC_0056294,1
ISIC_0056295,7
ISIC_0056296,2
ISIC_0056297,2
ISIC_0056298,0
ISIC_0056301,1
ISIC_0056302,3
ISIC_0056303,0
ISIC_0056304,1
ISIC_0056305,1
ISIC_0056306,2
ISIC_0056307,5
